alias,source,project,id,atd_item,text,introducing_commit_hash,introducing_date,filename,number_of_changes,fixing_commit_hash,payment_date,last_known_path,intro-FAN-IN,intro-FAN-OUT,payment-FAN-IN,payment-FAN-OUT,intro-sloc,payment-sloc,intro-complexity,payment-complexity,normalized_intro-FAN-IN,normalized_intro-FAN-OUT,normalized_payment-FAN-IN,normalized_payment-FAN-OUT
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/java/org/apache/hadoop/mapreduce/server/tasktracker/Localizer.java,2,,,hadoop-mapreduce-project/src/java/org/apache/hadoop/mapreduce/server/tasktracker/Localizer.java,3,10,NA,NA,156,NA,28,NA,0.0192307692307692,0.0641025641025641,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/java/org/apache/hadoop/mapreduce/server/tasktracker/package-info.java,2,,,hadoop-mapreduce-project/src/java/org/apache/hadoop/mapreduce/server/tasktracker/package-info.java,0,2,NA,NA,5,NA,0,NA,0,0.4,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/java/org/apache/hadoop/mapreduce/tools/package-info.java,2,,,hadoop-mapreduce-project/src/java/org/apache/hadoop/mapreduce/tools/package-info.java,0,2,NA,NA,1,NA,0,NA,0,2,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/java/org/apache/hadoop/mapreduce/util/LinuxMemoryCalculatorPlugin.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapreduce/util/LinuxMemoryCalculatorPlugin.java,2,4,NA,NA,20,NA,3,NA,0.1,0.2,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/java/org/apache/hadoop/mapreduce/util/MRAsyncDiskService.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapreduce/util/MRAsyncDiskService.java,7,8,1,8,195,195,41,41,0.0358974358974359,0.041025641025641,0.00512820512820513,0.041025641025641
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/java/org/apache/hadoop/mapreduce/util/MemoryCalculatorPlugin.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapreduce/util/MemoryCalculatorPlugin.java,3,6,NA,NA,28,NA,4,NA,0.107142857142857,0.214285714285714,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/java/org/apache/hadoop/util/LinuxMemoryCalculatorPlugin.java,2,,,hadoop-mapreduce-project/src/java/org/apache/hadoop/util/LinuxMemoryCalculatorPlugin.java,0,3,NA,NA,9,NA,0,NA,0,0.333333333333333,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/java/org/apache/hadoop/util/MemoryCalculatorPlugin.java,2,,,hadoop-mapreduce-project/src/java/org/apache/hadoop/util/MemoryCalculatorPlugin.java,1,3,NA,NA,9,NA,0,NA,0.111111111111111,0.333333333333333,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/java/org/apache/hadoop/util/ProcessTree.java,2,,,hadoop-mapreduce-project/src/java/org/apache/hadoop/util/ProcessTree.java,1,3,NA,NA,8,NA,0,NA,0.125,0.375,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/java/org/apache/hadoop/util/ProcfsBasedProcessTree.java,2,,,hadoop-mapreduce-project/src/java/org/apache/hadoop/util/ProcfsBasedProcessTree.java,0,3,NA,NA,23,NA,4,NA,0,0.130434782608696,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/java/org/apache/hadoop/util/package-info.java,2,,,hadoop-mapreduce-project/src/java/org/apache/hadoop/util/package-info.java,0,1,NA,NA,3,NA,0,NA,0,0.333333333333333,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/aop/org/apache/hadoop/fi/FiConfig.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fi/FiConfig.java,3,3,1,3,21,21,3,3,0.142857142857143,0.142857142857143,0.0476190476190476,0.142857142857143
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/aop/org/apache/hadoop/fi/ProbabilityModel.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fi/ProbabilityModel.java,3,2,1,2,39,39,7,7,0.0769230769230769,0.0512820512820513,0.0256410256410256,0.0512820512820513
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/cli/CLITestCmdMR.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/cli/CLITestCmdMR.java,1,3,0,4,14,15,2,2,0.0714285714285714,0.214285714285714,0,0.266666666666667
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/cli/TestMRCLI.java,3,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/cli/TestMRCLI.java,0,18,NA,NA,114,NA,20,NA,0,0.157894736842105,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/cli/util/CLICommandArchive.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/cli/util/CLICommandArchive.java,1,1,0,1,3,3,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/cli/util/CLICommandMRAdmin.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/cli/util/CLICommandMRAdmin.java,1,1,0,1,3,3,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/conf/TestJobConf.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/conf/TestJobConf.java,0,3,NA,NA,120,NA,7,NA,0,0.025,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/conf/TestNoDefaultsJobConf.java,3,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/conf/TestNoDefaultsJobConf.java,0,15,0,16,58,72,4,4,0,0.258620689655172,0,0.222222222222222
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/examples/TestBaileyBorweinPlouffe.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-examples/src/test/java/org/apache/hadoop/examples/TestBaileyBorweinPlouffe.java,0,1,0,1,23,23,5,5,0,0.0434782608695652,0,0.0434782608695652
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/examples/pi/math/TestLongLong.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-examples/src/test/java/org/apache/hadoop/examples/pi/math/TestLongLong.java,0,1,0,1,44,44,8,8,0,0.0227272727272727,0,0.0227272727272727
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/examples/pi/math/TestModular.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-examples/src/test/java/org/apache/hadoop/examples/pi/math/TestModular.java,1,3,1,3,273,273,83,83,0.00366300366300366,0.010989010989011,0.00366300366300366,0.010989010989011
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/examples/pi/math/TestSummation.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-examples/src/test/java/org/apache/hadoop/examples/pi/math/TestSummation.java,0,7,0,7,107,107,18,18,0,0.0654205607476635,0,0.0654205607476635
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/examples/terasort/TestTeraSort.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-examples/src/test/java/org/apache/hadoop/examples/terasort/TestTeraSort.java,0,8,0,9,46,73,6,9,0,0.173913043478261,0,0.123287671232877
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/AccumulatingReducer.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/AccumulatingReducer.java,4,5,4,5,56,56,9,9,0.0714285714285714,0.0892857142857143,0.0714285714285714,0.0892857142857143
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/DFSCIOTest.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/DFSCIOTest.java,1,15,1,15,400,402,67,67,0.0025,0.0375,0.00248756218905473,0.0373134328358209
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/DistributedFSCheck.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/DistributedFSCheck.java,1,17,1,17,270,273,41,41,0.0037037037037037,0.062962962962963,0.00366300366300366,0.0622710622710623
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/IOMapperBase.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/IOMapperBase.java,4,7,4,7,55,65,6,8,0.0727272727272727,0.127272727272727,0.0615384615384615,0.107692307692308
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/JHLogAnalyzer.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/JHLogAnalyzer.java,2,22,2,22,852,852,218,218,0.00234741784037559,0.0258215962441315,0.00234741784037559,0.0258215962441315
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/TestDFSIO.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/TestDFSIO.java,1,20,1,27,482,769,91,158,0.0020746887966805,0.04149377593361,0.00130039011703511,0.035110533159948
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/TestFileSystem.java,3,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/TestFileSystem.java,1,21,1,24,503,501,69,70,0.00198807157057654,0.0417495029821074,0.00199600798403194,0.0479041916167665
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/TestHarFileSystem.java,2,,,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestHarFileSystem.java,0,4,0,23,93,284,5,14,0,0.043010752688172,0,0.0809859154929578
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/TestJHLA.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/TestJHLA.java,0,1,0,1,113,113,8,8,0,0.00884955752212389,0,0.00884955752212389
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/AppendOp.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/AppendOp.java,2,11,2,11,76,76,8,8,0.0263157894736842,0.144736842105263,0.0263157894736842,0.144736842105263
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/ArgumentParser.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/ArgumentParser.java,3,3,3,3,114,116,19,19,0.0263157894736842,0.0263157894736842,0.0258620689655172,0.0258620689655172
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/BadFileException.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/BadFileException.java,1,0,1,0,11,11,2,2,0.0909090909090909,0,0.0909090909090909,0
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/ConfigExtractor.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/ConfigExtractor.java,13,9,14,9,404,432,105,115,0.0321782178217822,0.0222772277227723,0.0324074074074074,0.0208333333333333
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/ConfigMerger.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/ConfigMerger.java,2,9,2,9,459,492,88,93,0.00435729847494553,0.0196078431372549,0.0040650406504065,0.0182926829268293
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/ConfigOption.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/ConfigOption.java,5,1,5,1,80,87,3,3,0.0625,0.0125,0.0574712643678161,0.0114942528735632
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/Constants.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/Constants.java,11,1,11,2,33,34,3,3,0.333333333333333,0.0303030303030303,0.323529411764706,0.0588235294117647
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/CreateOp.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/CreateOp.java,2,13,2,13,114,114,14,14,0.0175438596491228,0.114035087719298,0.0175438596491228,0.114035087719298
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/DataHasher.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/DataHasher.java,2,0,2,0,11,11,2,2,0.181818181818182,0,0.181818181818182,0
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/DataVerifier.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/DataVerifier.java,2,5,2,5,231,231,43,43,0.00865800865800866,0.0216450216450216,0.00865800865800866,0.0216450216450216
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/DataWriter.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/DataWriter.java,4,3,4,3,216,216,38,38,0.0185185185185185,0.0138888888888889,0.0185185185185185,0.0138888888888889
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/DeleteOp.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/DeleteOp.java,2,7,2,7,54,54,6,6,0.037037037037037,0.12962962962963,0.037037037037037,0.12962962962963
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/DummyInputFormat.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/DummyInputFormat.java,0,5,0,5,58,57,8,8,0,0.0862068965517241,0,0.087719298245614
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/Formatter.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/Formatter.java,3,0,3,0,23,23,5,5,0.130434782608696,0,0.130434782608696,0
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/Helper.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/Helper.java,6,0,7,0,37,37,9,9,0.162162162162162,0,0.189189189189189,0
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/ListOp.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/ListOp.java,2,8,2,8,52,52,5,5,0.0384615384615385,0.153846153846154,0.0384615384615385,0.153846153846154
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/MkdirOp.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/MkdirOp.java,2,7,2,7,54,54,6,6,0.037037037037037,0.12962962962963,0.037037037037037,0.12962962962963
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/ObserveableOp.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/ObserveableOp.java,1,3,1,3,34,34,5,5,0.0294117647058824,0.0882352941176471,0.0294117647058824,0.0882352941176471
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/Operation.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/Operation.java,15,5,16,5,39,39,7,7,0.384615384615385,0.128205128205128,0.41025641025641,0.128205128205128
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/OperationData.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/OperationData.java,3,2,3,3,39,40,8,8,0.0769230769230769,0.0512820512820513,0.075,0.075
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/OperationFactory.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/OperationFactory.java,1,10,1,11,46,49,10,11,0.0217391304347826,0.217391304347826,0.0204081632653061,0.224489795918367
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/OperationOutput.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/OperationOutput.java,16,1,17,2,139,141,31,31,0.115107913669065,0.00719424460431655,0.120567375886525,0.0141843971631206
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/OperationWeight.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/OperationWeight.java,3,1,3,1,15,15,3,3,0.2,0.0666666666666667,0.2,0.0666666666666667
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/PathFinder.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/PathFinder.java,9,2,10,2,46,46,7,7,0.195652173913044,0.0434782608695652,0.217391304347826,0.0434782608695652
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/Range.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/Range.java,7,0,8,0,28,28,6,6,0.25,0,0.285714285714286,0
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/ReadOp.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/ReadOp.java,2,11,2,11,97,97,9,9,0.0206185567010309,0.11340206185567,0.0206185567010309,0.11340206185567
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/RenameOp.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/RenameOp.java,2,7,2,7,70,70,9,9,0.0285714285714286,0.1,0.0285714285714286,0.1
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/ReportWriter.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/ReportWriter.java,12,3,13,3,110,110,19,19,0.109090909090909,0.0272727272727273,0.118181818181818,0.0272727272727273
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/RouletteSelector.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/RouletteSelector.java,2,2,2,2,31,31,7,7,0.0645161290322581,0.0645161290322581,0.0645161290322581,0.0645161290322581
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/SleepOp.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/SleepOp.java,2,7,2,7,48,48,8,8,0.0416666666666667,0.145833333333333,0.0416666666666667,0.145833333333333
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/SliveMapper.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/SliveMapper.java,0,15,0,20,123,117,19,18,0,0.121951219512195,0,0.170940170940171
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/SlivePartitioner.java,3,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/SlivePartitioner.java,0,4,0,4,14,13,2,2,0,0.285714285714286,0,0.307692307692308
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/SliveReducer.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/SliveReducer.java,0,9,0,9,65,64,9,9,0,0.138461538461538,0,0.140625
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/SliveTest.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/SliveTest.java,3,18,3,19,221,221,38,38,0.0135746606334842,0.081447963800905,0.0135746606334842,0.085972850678733
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/TestSlive.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/TestSlive.java,0,28,0,29,433,457,50,51,0,0.0646651270207852,0,0.0634573304157549
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/Timer.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/Timer.java,11,0,12,0,15,15,4,4,0.733333333333333,0,0.8,0
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/WeightSelector.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/WeightSelector.java,3,10,3,10,116,116,17,17,0.0258620689655172,0.0862068965517241,0.0258620689655172,0.0862068965517241
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive/Weights.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/slive/Weights.java,1,1,1,1,62,62,13,13,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/hdfs/NNBench.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/hdfs/NNBench.java,1,19,1,20,671,681,106,107,0.0014903129657228,0.0283159463487332,0.00146842878120411,0.0293685756240822
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/hdfs/NNBenchWithoutMR.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/hdfs/NNBenchWithoutMR.java,0,7,1,7,244,249,47,48,0,0.0286885245901639,0.00401606425702811,0.0281124497991968
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/io/FileBench.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/io/FileBench.java,1,19,1,20,552,555,50,50,0.00181159420289855,0.0344202898550725,0.0018018018018018,0.036036036036036
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/io/TestSequenceFileMergeProgress.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/io/TestSequenceFileMergeProgress.java,0,11,0,11,66,66,6,6,0,0.166666666666667,0,0.166666666666667
