alias,source,project,id,non_atd_item,text,introducing_commit_hash,introducing_date,filename,number_of_changes,fixing_commit_hash,payment_date,last_known_path,intro-FAN-IN,intro-FAN-OUT,payment-FAN-IN,payment-FAN-OUT,intro-sloc,payment-sloc,intro-complexity,payment-complexity,normalized_intro-FAN-IN,normalized_intro-FAN-OUT,normalized_payment-FAN-IN,normalized_payment-FAN-OUT,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/model/language/GroovyExpression.java,10,,,camel-core/src/main/java/org/apache/camel/model/language/GroovyExpression.java,1,1,2,2,13,18,3,3,0.0769230769230769,0.0769230769230769,0.111111111111111,0.111111111111111,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/model/language/HeaderExpression.java,10,,,camel-core/src/main/java/org/apache/camel/model/language/HeaderExpression.java,0,1,4,2,13,18,3,3,0,0.0769230769230769,0.222222222222222,0.111111111111111,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/model/language/JavaScriptExpression.java,10,,,camel-core/src/main/java/org/apache/camel/model/language/JavaScriptExpression.java,0,1,1,2,13,18,3,3,0,0.0769230769230769,0.0555555555555556,0.111111111111111,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/model/language/LanguageExpression.java,12,,,camel-core/src/main/java/org/apache/camel/model/language/LanguageExpression.java,1,1,3,2,23,25,4,4,0.0434782608695652,0.0434782608695652,0.12,0.08,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/model/language/OgnlExpression.java,10,,,camel-core/src/main/java/org/apache/camel/model/language/OgnlExpression.java,0,1,1,2,13,18,3,3,0,0.0769230769230769,0.0555555555555556,0.111111111111111,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/model/language/PhpExpression.java,10,,,camel-core/src/main/java/org/apache/camel/model/language/PhpExpression.java,0,1,1,2,13,18,3,3,0,0.0769230769230769,0.0555555555555556,0.111111111111111,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/model/language/PythonExpression.java,10,,,camel-core/src/main/java/org/apache/camel/model/language/PythonExpression.java,0,1,1,2,13,18,3,3,0,0.0769230769230769,0.0555555555555556,0.111111111111111,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/model/language/RubyExpression.java,10,,,camel-core/src/main/java/org/apache/camel/model/language/RubyExpression.java,0,1,1,2,13,18,3,3,0,0.0769230769230769,0.0555555555555556,0.111111111111111,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/model/language/SimpleExpression.java,20,,,camel-core/src/main/java/org/apache/camel/model/language/SimpleExpression.java,0,1,7,8,13,66,3,16,0,0.0769230769230769,0.106060606060606,0.121212121212121,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/model/language/SqlExpression.java,10,,,camel-core/src/main/java/org/apache/camel/model/language/SqlExpression.java,0,1,1,2,13,18,3,3,0,0.0769230769230769,0.0555555555555556,0.111111111111111,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/model/language/XPathExpression.java,28,,,camel-core/src/main/java/org/apache/camel/model/language/XPathExpression.java,1,1,5,10,13,199,3,59,0.0769230769230769,0.0769230769230769,0.0251256281407035,0.050251256281407,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/model/language/XQueryExpression.java,24,,,camel-core/src/main/java/org/apache/camel/model/language/XQueryExpression.java,0,1,3,8,13,79,3,19,0,0.0769230769230769,0.0379746835443038,0.10126582278481,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/model/language/package-info.java,5,,,camel-core/src/main/java/org/apache/camel/model/language/package-info.java,0,0,0,0,2,2,0,0,0,0,0,0,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/model/package-info.java,5,,,camel-core/src/main/java/org/apache/camel/model/package-info.java,0,0,0,0,2,2,0,0,0,0,0,0,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/Aggregator.java,15,,,camel-core/src/main/java/org/apache/camel/processor/Aggregator.java,1,6,NA,NA,19,NA,3,NA,0.0526315789473684,0.315789473684211,NA,NA,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/BatchProcessor.java,57,,,camel-core/src/main/java/org/apache/camel/processor/BatchProcessor.java,2,8,3,17,108,333,24,74,0.0185185185185185,0.0740740740740741,0.00900900900900901,0.0510510510510511,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/CatchProcessor.java,28,,,camel-core/src/main/java/org/apache/camel/processor/CatchProcessor.java,3,2,2,11,25,108,6,25,0.12,0.08,0.0185185185185185,0.101851851851852,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/ChoiceProcessor.java,29,,,camel-core/src/main/java/org/apache/camel/processor/ChoiceProcessor.java,2,7,4,14,64,139,14,30,0.03125,0.109375,0.0287769784172662,0.100719424460432,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/Aggregator.java,3,,,camel-core/src/main/java/org/apache/camel/processor/Aggregator.java,0,4,NA,NA,41,31,9,NA,0,0.0975609756097561,NA,NA,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/DeadLetterChannel.java,84,,,camel-core/src/main/java/org/apache/camel/processor/DeadLetterChannel.java,3,9,7,7,101,177,23,6,0.0297029702970297,0.0891089108910891,0.0395480225988701,0.0395480225988701,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/DelayProcessorSupport.java,30,,,camel-core/src/main/java/org/apache/camel/processor/DelayProcessorSupport.java,2,5,4,9,64,56,17,37,0.03125,0.078125,0.0714285714285714,0.160714285714286,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/Delayer.java,21,,,camel-core/src/main/java/org/apache/camel/processor/Delayer.java,1,6,3,8,41,54,9,12,0.024390243902439,0.146341463414634,0.0555555555555556,0.148148148148148,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/DelegateProcessor.java,16,,,camel-core/src/main/java/org/apache/camel/processor/DelegateProcessor.java,19,4,10,6,37,4,10,14,0.513513513513514,0.108108108108108,2.5,1.5,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/ErrorHandler.java,2,,,camel-core/src/main/java/org/apache/camel/processor/ErrorHandler.java,2,1,6,1,4,77,0,0,0.5,0.25,0.0779220779220779,0.012987012987013,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/FilterProcessor.java,22,,,camel-core/src/main/java/org/apache/camel/processor/FilterProcessor.java,7,4,10,9,23,254,5,15,0.304347826086957,0.173913043478261,0.0393700787401575,0.0354330708661417,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/Logger.java,19,,,camel-core/src/main/java/org/apache/camel/processor/CamelLogger.java,7,3,0,9,152,16,50,80,0.0460526315789474,0.0197368421052632,0,0.5625,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/LoggingErrorHandler.java,23,,,camel-core/src/main/java/org/apache/camel/processor/LoggingErrorHandler.java,2,6,3,6,92,12,26,2,0.0217391304347826,0.0652173913043478,0.25,0.5,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/LoggingLevel.java,4,,,camel-core/src/main/java/org/apache/camel/LoggingLevel.java,9,0,133,0,4,827,0,3,2.25,0,0.160822249093108,0,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/MulticastProcessor.java,152,,,camel-core/src/main/java/org/apache/camel/processor/MulticastProcessor.java,3,5,12,41,44,122,10,191,0.0681818181818182,0.113636363636364,0.0983606557377049,0.336065573770492,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/Pipeline.java,58,,,camel-core/src/main/java/org/apache/camel/processor/Pipeline.java,2,4,9,13,45,228,11,23,0.0444444444444444,0.0888888888888889,0.0394736842105263,0.0570175438596491,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/RecipientList.java,61,,,camel-core/src/main/java/org/apache/camel/processor/RecipientList.java,3,9,5,21,40,382,7,55,0.075,0.225,0.0130890052356021,0.0549738219895288,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/RedeliveryPolicy.java,58,,,camel-core/src/main/java/org/apache/camel/processor/RedeliveryPolicy.java,2,0,18,5,119,57,33,101,0.0168067226890756,0,0.315789473684211,0.087719298245614,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/Resequencer.java,18,,,camel-core/src/main/java/org/apache/camel/processor/Resequencer.java,1,7,3,7,38,177,8,12,0.0263157894736842,0.184210526315789,0.0169491525423729,0.0395480225988701,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/SendProcessor.java,60,,,camel-core/src/main/java/org/apache/camel/processor/SendProcessor.java,4,6,12,24,50,207,10,30,0.08,0.12,0.0579710144927536,0.115942028985507,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/Splitter.java,64,,,camel-core/src/main/java/org/apache/camel/processor/Splitter.java,2,8,4,19,39,272,6,37,0.0512820512820513,0.205128205128205,0.0147058823529412,0.0698529411764706,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/Throttler.java,29,,,camel-core/src/main/java/org/apache/camel/processor/Throttler.java,1,4,3,16,55,134,13,64,0.0181818181818182,0.0727272727272727,0.0223880597014925,0.119402985074627,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/TryProcessor.java,60,,,camel-core/src/main/java/org/apache/camel/processor/TryProcessor.java,1,6,2,14,63,NA,15,30,0.0158730158730159,0.0952380952380952,NA,NA,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/aggregate/AggregationCollection.java,17,,,camel-core/src/main/java/org/apache/camel/processor/aggregate/AggregationCollection.java,1,3,NA,NA,36,5,6,NA,0.0277777777777778,0.0833333333333333,NA,NA,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/aggregate/AggregationStrategy.java,9,,,camel-core/src/main/java/org/apache/camel/processor/aggregate/AggregationStrategy.java,5,1,160,1,5,45,0,0,1,0.2,3.55555555555556,0.0222222222222222,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/aggregate/UseLatestAggregationStrategy.java,12,,,camel-core/src/main/java/org/apache/camel/processor/aggregate/UseLatestAggregationStrategy.java,1,2,31,3,7,208,1,14,0.142857142857143,0.285714285714286,0.149038461538462,0.0144230769230769,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/idempotent/IdempotentConsumer.java,39,,,camel-core/src/main/java/org/apache/camel/processor/idempotent/IdempotentConsumer.java,2,8,4,18,57,NA,12,41,0.0350877192982456,0.140350877192982,NA,NA,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/idempotent/MemoryMessageIdRepository.java,5,,,camel-core/src/main/java/org/apache/camel/processor/idempotent/MemoryMessageIdRepository.java,2,2,NA,NA,29,9,6,NA,0.0689655172413793,0.0689655172413793,NA,NA,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/idempotent/MessageIdRepository.java,3,,,camel-core/src/main/java/org/apache/camel/spi/IdempotentRepository.java,5,0,49,1,4,20,0,0,1.25,0,2.45,0.05,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/idempotent/NoMessageIdException.java,5,,,camel-core/src/main/java/org/apache/camel/processor/idempotent/NoMessageIdException.java,1,3,1,3,19,9,3,3,0.0526315789473684,0.157894736842105,0.111111111111111,0.333333333333333,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/loadbalancer/LoadBalancer.java,7,,,camel-core/src/main/java/org/apache/camel/processor/loadbalancer/LoadBalancer.java,3,1,22,2,8,58,0,0,0.375,0.125,0.379310344827586,0.0344827586206897,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/loadbalancer/LoadBalancerSupport.java,14,,,camel-core/src/main/java/org/apache/camel/processor/loadbalancer/LoadBalancerSupport.java,3,2,16,8,16,34,3,13,0.1875,0.125,0.470588235294118,0.235294117647059,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/loadbalancer/QueueLoadBalancer.java,15,,,camel-core/src/main/java/org/apache/camel/processor/loadbalancer/QueueLoadBalancer.java,3,3,4,5,19,25,3,5,0.157894736842105,0.157894736842105,0.16,0.2,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/loadbalancer/RandomLoadBalancer.java,7,,,camel-core/src/main/java/org/apache/camel/processor/loadbalancer/RandomLoadBalancer.java,0,3,4,3,15,20,3,5,0,0.2,0.2,0.15,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/loadbalancer/RoundRobinLoadBalancer.java,5,,,camel-core/src/main/java/org/apache/camel/processor/loadbalancer/RoundRobinLoadBalancer.java,2,3,7,3,14,69,2,4,0.142857142857143,0.214285714285714,0.101449275362319,0.0434782608695652,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/loadbalancer/StickyLoadBalancer.java,17,,,camel-core/src/main/java/org/apache/camel/processor/loadbalancer/StickyLoadBalancer.java,0,6,3,6,63,27,12,14,0,0.0952380952380952,0.111111111111111,0.222222222222222,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/loadbalancer/TopicLoadBalancer.java,14,,,camel-core/src/main/java/org/apache/camel/processor/loadbalancer/TopicLoadBalancer.java,1,3,5,4,16,53,3,5,0.0625,0.1875,0.0943396226415094,0.0754716981132075,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/validation/DefaultValidationErrorHandler.java,14,,,camel-core/src/main/java/org/apache/camel/processor/validation/DefaultValidationErrorHandler.java,2,4,6,4,38,12,10,13,0.0526315789473684,0.105263157894737,0.5,0.333333333333333,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/validation/NoXmlBodyValidationException.java,7,,,camel-core/src/main/java/org/apache/camel/processor/validation/NoXmlBodyValidationException.java,1,2,4,2,8,60,1,2,0.125,0.25,0.0666666666666667,0.0333333333333333,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/validation/SchemaValidationException.java,9,,,camel-core/src/main/java/org/apache/camel/processor/validation/SchemaValidationException.java,1,2,6,2,44,292,8,10,0.0227272727272727,0.0454545454545455,0.0205479452054795,0.00684931506849315,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/validation/ValidatingProcessor.java,28,,,camel-core/src/main/java/org/apache/camel/processor/validation/ValidatingProcessor.java,2,6,8,18,106,10,24,78,0.0188679245283019,0.0566037735849057,0.8,1.8,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/processor/validation/ValidatorErrorHandler.java,10,,,camel-core/src/main/java/org/apache/camel/processor/validation/ValidatorErrorHandler.java,2,2,5,2,10,6,0,0,0.2,0.2,0.833333333333333,0.333333333333333,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/spi/ComponentResolver.java,6,,,camel-core/src/main/java/org/apache/camel/spi/ComponentResolver.java,4,3,11,2,7,7,0,0,0.571428571428571,0.428571428571429,1.57142857142857,0.285714285714286,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/spi/ExceptionHandler.java,6,,,camel-core/src/main/java/org/apache/camel/spi/ExceptionHandler.java,5,0,101,1,4,NA,0,0,1.25,0,NA,NA,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/spi/ExchangeConverter.java,4,,,camel-core/src/main/java/org/apache/camel/spi/ExchangeConverter.java,4,1,NA,NA,5,5,0,NA,0.8,0.2,NA,NA,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/spi/Injector.java,5,,,camel-core/src/main/java/org/apache/camel/spi/Injector.java,16,0,53,0,4,7,0,0,4,0,7.57142857142857,0,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/spi/Language.java,5,,,camel-core/src/main/java/org/apache/camel/spi/Language.java,13,3,67,2,8,6,0,0,1.625,0.375,11.1666666666667,0.333333333333333,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/spi/LanguageResolver.java,5,,,camel-core/src/main/java/org/apache/camel/spi/LanguageResolver.java,3,2,11,3,5,NA,0,0,0.6,0.4,NA,NA,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/spi/Marshaller.java,2,,,camel-core/src/main/java/org/apache/camel/spi/Marshaller.java,1,0,NA,NA,6,7,0,NA,0.166666666666667,0,NA,NA,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/spi/Policy.java,10,,,camel-core/src/main/java/org/apache/camel/spi/Policy.java,5,1,17,2,5,4,0,0,1,0.2,4.25,0.5,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/spi/Provider.java,3,,,components/camel-jpa/src/main/java/org/apache/camel/component/jpa/Callback.java,0,0,0,0,4,15,0,0,0,0,0,0,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/spi/Registry.java,8,,,camel-core/src/main/java/org/apache/camel/spi/Registry.java,8,0,199,0,5,5,0,0,1.6,0,39.8,0,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/spi/TypeConverterAware.java,8,,,camel-core/src/main/java/org/apache/camel/spi/TypeConverterAware.java,2,1,4,1,5,NA,0,0,0.4,0.2,NA,NA,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/spi/Unmarshaller.java,3,,,camel-core/src/main/java/org/apache/camel/spi/Unmarshaller.java,1,0,NA,NA,6,NA,0,NA,0.166666666666667,0,NA,NA,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/spi/XmlMarshaller.java,2,,,camel-core/src/main/java/org/apache/camel/spi/XmlMarshaller.java,0,1,NA,NA,11,9,1,NA,0,0.0909090909090909,NA,NA,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/spi/XmlUnmarshaller.java,2,,,camel-core/src/main/java/org/apache/camel/spi/DataFormat.java,0,1,148,2,11,396,1,0,0,0.0909090909090909,0.373737373737374,0.00505050505050505,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/util/CamelContextHelper.java,58,,,camel-core/src/main/java/org/apache/camel/util/CamelContextHelper.java,4,3,90,22,17,78,3,102,0.235294117647059,0.176470588235294,1.15384615384615,0.282051282051282,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/util/CollectionHelper.java,13,,,camel-core/src/main/java/org/apache/camel/util/CollectionHelper.java,1,0,7,0,23,421,4,24,0.0434782608695652,0,0.0166270783847981,0,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/util/ExchangeHelper.java,98,,,camel-core/src/main/java/org/apache/camel/util/ExchangeHelper.java,6,10,139,28,49,15,10,129,0.122448979591837,0.204081632653061,9.26666666666667,1.86666666666667,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/util/ExpressionComparator.java,6,,,camel-core/src/main/java/org/apache/camel/util/ExpressionComparator.java,2,3,2,3,15,NA,2,2,0.133333333333333,0.2,NA,NA,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/util/ExpressionHelper.java,7,,,camel-core/src/main/java/org/apache/camel/util/ExpressionHelper.java,2,4,NA,NA,15,22,3,NA,0.133333333333333,0.266666666666667,NA,NA,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/util/ExpressionListComparator.java,4,,,camel-core/src/main/java/org/apache/camel/util/ExpressionListComparator.java,1,3,1,3,22,112,4,4,0.0454545454545455,0.136363636363636,0.00892857142857143,0.0267857142857143,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/util/FactoryFinder.java,12,,,camel-core/src/main/java/org/apache/camel/impl/DefaultFactoryFinder.java,4,2,2,6,125,518,26,22,0.032,0.016,0.00386100386100386,0.0115830115830116,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/util/IntrospectionSupport.java,73,,,camel-core/src/main/java/org/apache/camel/util/IntrospectionSupport.java,19,0,258,10,233,144,65,132,0.0815450643776824,0,1.79166666666667,0.0694444444444445,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/util/LRUCache.java,21,,,camel-core/src/main/java/org/apache/camel/util/LRUCache.java,1,0,22,2,20,17,4,31,0.05,0,1.29411764705882,0.117647058823529,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/util/NoFactoryAvailableException.java,2,,,camel-core/src/main/java/org/apache/camel/NoFactoryAvailableException.java,5,0,17,0,12,1076,2,3,0.416666666666667,0,0.0157992565055762,0,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/util/ObjectHelper.java,169,,,camel-core/src/main/java/org/apache/camel/util/ObjectHelper.java,59,2,930,10,212,424,66,368,0.278301886792453,0.00943396226415094,2.19339622641509,0.0235849056603774,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/util/ProducerCache.java,6,,,camel-core/src/main/java/org/apache/camel/impl/ProducerCache.java,4,8,13,32,57,NA,10,101,0.0701754385964912,0.140350877192982,NA,NA,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/util/ResolverUtil.java,29,,,camel-core/src/main/java/org/apache/camel/util/ResolverUtil.java,2,0,NA,NA,150,52,39,NA,0.0133333333333333,0,NA,NA,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/util/ServiceHelper.java,33,,,camel-core/src/main/java/org/apache/camel/util/Time.java,18,1,5,0,77,331,24,14,0.233766233766234,0.012987012987013,0.0151057401812689,0,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/util/Time.java,10,,,camel-core/src/main/java/org/apache/camel/util/URISupport.java,3,0,116,4,53,8,15,91,0.0566037735849057,0,14.5,0.5,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/util/URISupport.java,50,,,camel-core/src/main/java/org/apache/camel/util/URISupport.java,4,0,116,4,261,20,57,91,0.0153256704980843,0,5.8,0.2,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/util/UuidGenerator.java,10,,,camel-core/src/main/java/org/apache/camel/impl/JavaUuidGenerator.java,2,0,3,1,61,338,9,1,0.0327868852459016,0,0.00887573964497041,0.0029585798816568,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/util/jndi/CamelInitialContextFactory.java,10,,,camel-core/src/main/java/org/apache/camel/util/jndi/CamelInitialContextFactory.java,0,1,2,2,10,NA,1,3,0,0.1,NA,NA,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/util/jndi/JndiContext.java,15,,,camel-core/src/main/java/org/apache/camel/util/jndi/JndiContext.java,4,4,75,6,338,43,85,88,0.0118343195266272,0.0118343195266272,1.74418604651163,0.13953488372093,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/main/java/org/apache/camel/view/RouteDotGenerator.java,34,,,camel-core/src/main/java/org/apache/camel/view/RouteDotGenerator.java,0,5,NA,NA,50,214,7,NA,0,0.1,NA,NA,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/test/java/org/apache/camel/BodyAndHeaderConvertTest.java,8,,,camel-core/src/test/java/org/apache/camel/BodyAndHeaderConvertTest.java,0,4,0,5,32,27,4,5,0,0.125,0,0.185185185185185,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/test/java/org/apache/camel/ContextTestSupport.java,53,,,camel-core/src/test/java/org/apache/camel/ContextTestSupport.java,53,14,2371,20,101,41,20,47,0.524752475247525,0.138613861386139,57.8292682926829,0.487804878048781,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/test/java/org/apache/camel/InjectorDefaultsToReflectionTest.java,5,,,camel-core/src/test/java/org/apache/camel/InjectorDefaultsTest.java,0,3,0,7,16,271,1,3,0,0.1875,0,0.025830258302583,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/test/java/org/apache/camel/LanguageTestSupport.java,14,,,camel-core/src/test/java/org/apache/camel/LanguageTestSupport.java,5,4,17,5,37,111,8,10,0.135135135135135,0.108108108108108,0.153153153153153,0.045045045045045,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/test/java/org/apache/camel/TestSupport.java,60,,,camel-core/src/test/java/org/apache/camel/TestSupport.java,47,9,661,20,106,97,23,62,0.443396226415094,0.0849056603773585,6.81443298969072,0.206185567010309,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/test/java/org/apache/camel/builder/ErrorHandlerTest.java,21,,,camel-core/src/test/java/org/apache/camel/builder/ErrorHandlerTest.java,0,13,0,16,31,NA,2,11,0,0.419354838709677,NA,NA,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/test/java/org/apache/camel/builder/ExpressionBuilderTest.java,14,,,camel-core/src/test/java/org/apache/camel/builder/ExpressionBuilderTest.java,0,9,0,11,42,13,3,12,0,0.214285714285714,0,0.846153846153846,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/test/java/org/apache/camel/builder/InterceptorBuilderTest.java,6,,,camel-core/src/test/java/org/apache/camel/builder/InterceptorBuilderTest.java,0,10,NA,NA,49,15,1,NA,0,0.204081632653061,NA,NA,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/test/java/org/apache/camel/builder/MyInterceptorProcessor.java,3,,,camel-core/src/test/java/org/apache/camel/builder/MyInterceptorProcessor.java,1,2,1,2,13,127,1,1,0.0769230769230769,0.153846153846154,0.0078740157480315,0.015748031496063,
NON-ATD-14,,,,CAMEL-10376,,,,camel-core/src/test/java/org/apache/camel/builder/MyProcessor.java,3,,,camel-core/src/test/java/org/apache/camel/builder/MyProcessor.java,1,2,1,2,15,403,2,2,0.0666666666666667,0.133333333333333,0.00248138957816377,0.00496277915632754,
